0.422585,0.566251,0.326205,64,185,212,255,ANAPC13;25847;anaphase promoting complex subunit 13
0.509417,0.573019,0.397827,64,185,212,255,ANAPC15;25906;anaphase promoting complex subunit 15
0.441727,0.573986,0.340038,64,185,212,255,ANAPC16;119504;anaphase promoting complex subunit 16
0.440542,0.535801,0.421105,64,185,212,255,ANAPC2;29882;anaphase promoting complex subunit 2
0.489359,0.55443,0.387358,64,185,212,255,ANAPC4;29945;anaphase promoting complex subunit 4
0.468981,0.525054,0.412555,64,185,212,255,ANAPC5;51433;anaphase promoting complex subunit 5
0.483829,0.531609,0.400187,64,185,212,255,ANAPC7;51434;anaphase promoting complex subunit 7
0.525442,0.385511,0.652587,64,185,212,255,ANG;283;angiogenin
0.759786,0.524079,0.44302,64,185,212,255,ANGEL1;23357;angel homolog 1
0.630888,0.417076,0.355493,64,185,212,255,ANGEL2;90806;angel homolog 2
0.329364,0.329321,0.761126,64,185,212,255,ANGPT1;284;angiopoietin 1
0.453754,0.367872,0.644575,64,185,212,255,ANGPT2;285;angiopoietin 2
0.255352,0.269312,0.710451,64,185,212,255,ANGPT4;51378;angiopoietin 4
0.221891,0.241885,0.632969,64,185,212,255,ANGPTL1;9068;angiopoietin like 1
0.643328,0.182658,0.315265,64,185,212,255,ANGPTL2;23452;angiopoietin like 2
0.426676,0.502249,0.771546,64,185,212,255,ANGPTL3;27329;angiopoietin like 3
0.480202,0.402677,0.565415,64,185,212,255,ANGPTL4;51129;angiopoietin like 4
0.940342,0.649606,0.395022,64,185,212,255,ANGPTL6;83854;angiopoietin like 6
0.69487,0.420324,0.472007,64,185,212,255,ANGPTL7;10218;angiopoietin like 7
0.280741,0.419795,0.843903,64,185,212,255,ANGPTL8;55908;angiopoietin like 8
0.505748,0.634988,0.599349,64,185,212,255,ANK1;286;ankyrin 1
0.519074,0.605257,0.578566,64,185,212,255,ANK2;287;ankyrin 2
0.48447,0.545727,0.602857,64,185,212,255,ANK3;288;ankyrin 3
0.736107,0.827868,0.690383,64,185,212,255,ANKAR;150709;ankyrin and armadillo repeat containing
0.579715,0.807012,0.270898,64,185,212,255,ANKDD1A;348094;ankyrin repeat and death domain containing 1A
0.342754,0.60198,0.209032,64,185,212,255,ANKEF1;63926;ankyrin repeat and EF-hand domain containing 1
0.564371,0.62144,0.475546,64,185,212,255,ANKFY1;51479;ankyrin repeat and FYVE domain containing 1
0.667221,0.163382,0.540608,64,185,212,255,ANKH;56172;ANKH inorganic pyrophosphate transport regulator
0.352792,0.293203,0.453383,64,185,212,255,ANKIB1;54467;ankyrin repeat and IBR domain containing 1
0.693067,0.347923,0.133915,64,185,212,255,ANKLE1;126549;ankyrin repeat and LEM domain containing 1
0.514706,0.493405,0.574093,64,185,212,255,ANKLE2;23141;ankyrin repeat and LEM domain containing 2
0.599473,0.546593,0.50082,64,185,212,255,ANKMY2;57037;ankyrin repeat and MYND domain containing 2
0.478449,0.398644,0.428856,64,185,212,255,ANKRA2;57763;ankyrin repeat family A member 2
0.359917,0.574346,0.420761,64,185,212,255,ANKRD1;27063;ankyrin repeat domain 1
0.826246,0.540099,0.542113,64,185,212,255,ANKRD10;55608;ankyrin repeat domain 10
0.372815,0.489855,0.465721,64,185,212,255,ANKRD11;29123;ankyrin repeat domain 11
0.417934,0.478382,0.587463,64,185,212,255,ANKRD12;23253;ankyrin repeat domain 12
0.543502,0.5382,0.630741,64,185,212,255,ANKRD13A;88455;ankyrin repeat domain 13A
0.575296,0.284438,0.46025,64,185,212,255,ANKRD13B;124930;ankyrin repeat domain 13B
0.536272,0.673056,0.757803,64,185,212,255,ANKRD13C;81573;ankyrin repeat domain 13C
0.492151,0.583393,0.672359,64,185,212,255,ANKRD13D;338692;ankyrin repeat domain 13D
0.474701,0.46876,0.376564,64,185,212,255,ANKRD17;26057;ankyrin repeat domain 17
0.612752,0.701242,0.245541,64,185,212,255,ANKRD18A;253650;ankyrin repeat domain 18A
0.330611,0.321591,0.380642,64,185,212,255,ANKRD2;26287;ankyrin repeat domain 2
0.405285,0.163135,0.404267,64,185,212,255,ANKRD20A1;84210;ankyrin repeat domain 20 family member A1
0.417453,0.139466,0.350037,64,185,212,255,ANKRD22;118932;ankyrin repeat domain 22
0.232757,0.64455,0.329748,64,185,212,255,ANKRD23;200539;ankyrin repeat domain 23
0.284472,0.482254,0.545438,64,185,212,255,ANKRD24;170961;ankyrin repeat domain 24
0.433225,0.664047,0.398457,64,185,212,255,ANKRD26;22852;ankyrin repeat domain 26
0.676507,0.534678,0.418967,64,185,212,255,ANKRD27;84079;ankyrin repeat domain 27
0.476313,0.535257,0.460462,64,185,212,255,ANKRD28;23243;ankyrin repeat domain 28
0.470327,0.729291,0.339182,64,185,212,255,ANKRD29;147463;ankyrin repeat domain 29
0.510649,0.23533,0.164192,64,185,212,255,ANKRD30A;91074;ankyrin repeat domain 30A
0.510317,0.7075,0.087904,64,185,212,255,ANKRD30B;374860;ankyrin repeat domain 30B
0.867765,0.665504,0.282078,64,185,212,255,ANKRD33B;651746;ankyrin repeat domain 33B
0.695396,0.839003,0.797961,64,185,212,255,ANKRD34A;284615;ankyrin repeat domain 34A
0.708031,0.837858,0.79191,64,185,212,255,ANKRD34C;390616;ankyrin repeat domain 34C
0.447466,0.779292,0.380425,64,185,212,255,ANKRD35;148741;ankyrin repeat domain 35
0.359775,0.725472,0.304258,64,185,212,255,ANKRD36;375248;ankyrin repeat domain 36
0.45855,0.754277,0.284524,64,185,212,255,ANKRD36B;57730;ankyrin repeat domain 36B
0.32147,0.774552,0.241794,64,185,212,255,ANKRD36C;400986;ankyrin repeat domain 36C
0.640215,0.653912,0.27955,64,185,212,255,ANKRD39;51239;ankyrin repeat domain 39
0.538894,0.373249,0.430069,64,185,212,255,ANKRD40;91369;ankyrin repeat domain 40
0.472472,0.690198,0.177116,64,185,212,255,ANKRD42;338699;ankyrin repeat domain 42
0.394217,0.53909,0.436163,64,185,212,255,ANKRD44;91526;ankyrin repeat domain 44
0.295627,0.800988,0.337485,64,185,212,255,ANKRD45;339416;ankyrin repeat domain 45
0.698642,0.361218,0.663397,64,185,212,255,ANKRD46;157567;ankyrin repeat domain 46
0.571763,0.500976,0.261121,64,185,212,255,ANKRD49;54851;ankyrin repeat domain 49
0.446557,0.674856,0.49397,64,185,212,255,ANKRD50;57182;ankyrin repeat domain 50
0.507681,0.543159,0.336237,64,185,212,255,ANKRD52;283373;ankyrin repeat domain 52
0.24595,0.477385,0.124075,64,185,212,255,ANKRD53;79998;ankyrin repeat domain 53
0.279545,0.568761,0.574415,64,185,212,255,ANKRD54;129138;ankyrin repeat domain 54
0.5183,0.73208,0.423123,64,185,212,255,ANKRD55;79722;ankyrin repeat domain 55
0.488829,0.284356,0.569858,64,185,212,255,ANKRD6;22881;ankyrin repeat domain 6
0.603696,0.470028,0.07392,64,185,212,255,ANKRD65;441869;ankyrin repeat domain 65
0.416403,0.825138,0.333458,64,185,212,255,ANKRD7;56311;ankyrin repeat domain 7
0.905551,0.44915,0.371121,64,185,212,255,ANKRD9;122416;ankyrin repeat domain 9
0.388253,0.530978,0.569375,64,185,212,255,ANKS1A;23294;ankyrin repeat and sterile alpha motif domain containing 1A
0.439176,0.471622,0.728299,64,185,212,255,ANKS1B;56899;ankyrin repeat and sterile alpha motif domain containing 1B
0.592489,0.324632,0.296957,64,185,212,255,ANKS3;124401;ankyrin repeat and sterile alpha motif domain containing 3
0.3406,0.695632,0.64183,64,185,212,255,ANKS4B;257629;ankyrin repeat and sterile alpha motif domain containing 4B
0.67831,0.469032,0.33396,64,185,212,255,ANKS6;203286;ankyrin repeat and sterile alpha motif domain containing 6
0.54952,0.698728,0.567972,64,185,212,255,ANKZF1;55139;ankyrin repeat and zinc finger domain containing 1
0.488899,0.578598,0.497713,64,185,212,255,ANLN;54443;anillin actin binding protein
0.485336,0.847144,0.570623,64,185,212,255,ANO1;55107;anoctamin 1
0.798905,0.553442,0.815389,64,185,212,255,ANO10;55129;anoctamin 10
0.5956,0.706658,0.321308,64,185,212,255,ANO3;63982;anoctamin 3
0.613285,0.672689,0.85652,64,185,212,255,ANO5;203859;anoctamin 5
0.570436,0.560148,0.63369,64,185,212,255,ANO6;196527;anoctamin 6
0.995782,0.497753,0.588639,64,185,212,255,ANO8;57719;anoctamin 8
0.178977,0.541344,0.735304,64,185,212,255,ANO9;338440;anoctamin 9
0.415982,0.275387,0.67118,64,185,212,255,ANOS1;3730;anosmin 1
0.496564,0.460267,0.429748,64,185,212,255,ANP32A;8125;acidic nuclear phosphoprotein 32 family member A
0.478487,0.486338,0.479029,64,185,212,255,ANP32B;10541;acidic nuclear phosphoprotein 32 family member B
0.519359,0.447801,0.437363,64,185,212,255,ANP32E;81611;acidic nuclear phosphoprotein 32 family member E
0.155936,0.686749,0.57096,64,185,212,255,ANPEP;290;alanyl aminopeptidase - membrane
0.627401,0.437278,0.576804,64,185,212,255,ANTXR1;84168;anthrax toxin receptor 1
0.473154,0.40352,0.667803,64,185,212,255,ANTXR2;118429;anthrax toxin receptor 2
0.514853,0.486955,0.494028,64,185,212,255,ANXA1;301;annexin A1
0.477601,0.735597,0.240105,64,185,212,255,ANXA10;11199;annexin A10
0.561908,0.505239,0.572166,64,185,212,255,ANXA11;311;annexin A11
0.478486,0.722193,0.511579,64,185,212,255,ANXA13;312;annexin A13
0.517727,0.505672,0.524658,64,185,212,255,ANXA2;302;annexin A2
0.78086,0.844202,0.480414,64,185,212,255,ANXA2R;389289;annexin A2 receptor
0.444143,0.489934,0.638495,64,185,212,255,ANXA3;306;annexin A3
0.526035,0.404985,0.554153,64,185,212,255,ANXA4;307;annexin A4
0.572674,0.468946,0.510974,64,185,212,255,ANXA5;308;annexin A5
0.566599,0.51271,0.537127,64,185,212,255,ANXA6;309;annexin A6
0.512179,0.464548,0.491342,64,185,212,255,ANXA7;310;annexin A7
0.652254,0.597041,0.27091,64,185,212,255,ANXA8L1;728113;annexin A8-like 1
0.292813,0.555838,0.689584,64,185,212,255,ANXA9;8416;annexin A9
0.436587,0.069124,0.581708,64,185,212,255,AOAH;313;acyloxyacyl hydrolase
0.482203,0.776969,0.781637,64,185,212,255,AOC1;26;amine oxidase - copper containing 1
0.752022,0.621111,0.701096,64,185,212,255,AOC2;314;amine oxidase - copper containing 2
0.568571,0.550506,0.759184,64,185,212,255,AOC3;8639;amine oxidase - copper containing 3
0.422357,0.373592,0.676839,64,185,212,255,AOX1;316;aldehyde oxidase 1
0.606075,0.791793,0.551874,64,185,212,255,AP1AR;55435;adaptor related protein complex 1 associated regulatory protein
0.499798,0.566554,0.522053,64,185,212,255,AP1B1;162;adaptor related protein complex 1 beta 1 subunit
0.516229,0.593012,0.559918,64,185,212,255,AP1G1;164;adaptor related protein complex 1 gamma 1 subunit
0.604328,0.587464,0.542829,64,185,212,255,AP1G2;8906;adaptor related protein complex 1 gamma 2 subunit
0.47163,0.514469,0.529334,64,185,212,255,AP1M1;8907;adaptor related protein complex 1 mu 1 subunit
0.518141,0.587667,0.621245,64,185,212,255,AP1M2;10053;adaptor related protein complex 1 mu 2 subunit
0.556209,0.606686,0.611009,64,185,212,255,AP1S1;1174;adaptor related protein complex 1 sigma 1 subunit
0.572693,0.623916,0.583559,64,185,212,255,AP1S2;8905;adaptor related protein complex 1 sigma 2 subunit
0.541572,0.760052,0.675349,64,185,212,255,AP1S3;130340;adaptor related protein complex 1 sigma 3 subunit
0.500115,0.556761,0.516327,64,185,212,255,AP2A1;160;adaptor related protein complex 2 alpha 1 subunit
0.501978,0.577439,0.49761,64,185,212,255,AP2A2;161;adaptor related protein complex 2 alpha 2 subunit
0.514165,0.545222,0.500355,64,185,212,255,AP2B1;163;adaptor related protein complex 2 beta 1 subunit
0.493103,0.533872,0.514523,64,185,212,255,AP2M1;1173;adaptor related protein complex 2 mu 1 subunit
0.508649,0.636473,0.537588,64,185,212,255,AP2S1;1175;adaptor related protein complex 2 sigma 1 subunit
0.548585,0.55866,0.539011,64,185,212,255,AP3B1;8546;adaptor related protein complex 3 beta 1 subunit
0.469415,0.644259,0.624163,64,185,212,255,AP3B2;8120;adaptor related protein complex 3 beta 2 subunit
0.531637,0.583073,0.556141,64,185,212,255,AP3D1;8943;adaptor related protein complex 3 delta 1 subunit
0.558959,0.557494,0.54368,64,185,212,255,AP3M1;26985;adaptor related protein complex 3 mu 1 subunit
0.662593,0.633453,0.63273,64,185,212,255,AP3M2;10947;adaptor related protein complex 3 mu 2 subunit
0.590185,0.542425,0.575254,64,185,212,255,AP3S1;1176;adaptor related protein complex 3 sigma 1 subunit
0.556614,0.656537,0.64431,64,185,212,255,AP3S2;10239;adaptor related protein complex 3 sigma 2 subunit
0.618084,0.350232,0.424235,64,185,212,255,AP4B1;10717;adaptor related protein complex 4 beta 1 subunit
0.66223,0.424398,0.514453,64,185,212,255,AP4E1;23431;adaptor related protein complex 4 epsilon 1 subunit
0.573684,0.534263,0.482613,64,185,212,255,AP4M1;9179;adaptor related protein complex 4 mu 1 subunit
0.592259,0.399884,0.512866,64,185,212,255,AP4S1;11154;adaptor related protein complex 4 sigma 1 subunit
0.507978,0.322864,0.410291,64,185,212,255,AP5B1;91056;adaptor related protein complex 5 beta 1 subunit
0.538071,0.195318,0.31502,64,185,212,255,AP5M1;55745;adaptor related protein complex 5 mu 1 subunit
0.514152,0.085853,0.303256,64,185,212,255,AP5S1;55317;adaptor related protein complex 5 sigma 1 subunit
0.393303,0.269313,0.414047,64,185,212,255,AP5Z1;9907;adaptor related protein complex 5 zeta 1 subunit
0.564036,0.389052,0.498767,64,185,212,255,APAF1;317;apoptotic peptidase activating factor 1
0.470642,0.54546,0.681996,64,185,212,255,APBA1;320;amyloid beta precursor protein binding family A member 1
0.521723,0.566113,0.589101,64,185,212,255,APBA2;321;amyloid beta precursor protein binding family A member 2
0.568266,0.600481,0.47727,64,185,212,255,APBA3;9546;amyloid beta precursor protein binding family A member 3
0.513927,0.526747,0.48711,64,185,212,255,APBB1;322;amyloid beta precursor protein binding family B member 1
0.384734,0.671546,0.543194,64,185,212,255,APBB1IP;54518;amyloid beta precursor protein binding family B member 1 interacting protein
0.614257,0.472383,0.574843,64,185,212,255,APBB2;323;amyloid beta precursor protein binding family B member 2
0.458831,0.510845,0.490375,64,185,212,255,APC;324;APC - WNT signaling pathway regulator
0.377133,0.565372,0.40221,64,185,212,255,APC2;10297;APC2 - WNT signaling pathway regulator
0.639879,0.183372,0.492229,64,185,212,255,APCDD1;147495;APC down-regulated 1
0.537029,0.330748,0.645571,64,185,212,255,APCS;325;amyloid P component - serum
0.61987,0.530779,0.504659,64,185,212,255,APEH;327;acylaminoacyl-peptide hydrolase
0.547026,0.49979,0.415153,64,185,212,255,APEX1;328;apurinic/apyrimidinic endodeoxyribonuclease 1
0.419419,0.436764,0.47433,64,185,212,255,APEX2;27301;apurinic/apyrimidinic endodeoxyribonuclease 2
0.508493,0.345522,0.546668,64,185,212,255,APH1A;51107;aph-1 homolog A - gamma-secretase subunit
0.681225,0.300311,0.504251,64,185,212,255,APH1B;83464;aph-1 homolog B - gamma-secretase subunit
0.551399,0.581686,0.442784,64,185,212,255,API5;8539;apoptosis inhibitor 5
0.451659,0.4592,0.529503,64,185,212,255,APIP;51074;APAF1 interacting protein
0.572512,0.398389,0.362377,64,185,212,255,APLF;200558;aprataxin and PNKP like factor
0.401974,0.310259,0.626019,64,185,212,255,APLN;8862;apelin
0.655783,0.510583,0.597629,64,185,212,255,APLNR;187;apelin receptor
0.425741,0.522484,0.472856,64,185,212,255,APLP1;333;amyloid beta precursor like protein 1
0.481637,0.458748,0.555809,64,185,212,255,APLP2;334;amyloid beta precursor like protein 2
0.678601,0.41815,0.442247,64,185,212,255,APMAP;57136;adipocyte plasma membrane associated protein
0.550633,0.3746,0.547239,64,185,212,255,APOA1;335;apolipoprotein A1
0.61441,0.332774,0.654925,64,185,212,255,APOA2;336;apolipoprotein A2
0.523343,0.148058,0.501507,64,185,212,255,APOA4;337;apolipoprotein A4
0.512705,0.266629,0.638998,64,185,212,255,APOA5;116519;apolipoprotein A5
0.584816,0.459627,0.617928,64,185,212,255,APOB;338;apolipoprotein B
0.740834,0.326548,0.382273,64,185,212,255,APOBEC1;339;apolipoprotein B mRNA editing enzyme catalytic subunit 1
0.881945,0.201469,0.322651,64,185,212,255,APOBEC2;10930;apolipoprotein B mRNA editing enzyme catalytic subunit 2
0.620006,0.126013,0.449893,64,185,212,255,APOBEC3A;200315;apolipoprotein B mRNA editing enzyme catalytic subunit 3A
0.571972,0.587441,0.278003,64,185,212,255,APOBEC3B;9582;apolipoprotein B mRNA editing enzyme catalytic subunit 3B
0.533191,0.406341,0.311114,64,185,212,255,APOBEC3C;27350;apolipoprotein B mRNA editing enzyme catalytic subunit 3C
0.596513,0.488919,0.340686,64,185,212,255,APOBEC3D;140564;apolipoprotein B mRNA editing enzyme catalytic subunit 3D
0.474103,0.557742,0.310279,64,185,212,255,APOBEC3F;200316;apolipoprotein B mRNA editing enzyme catalytic subunit 3F
0.353647,0.894848,0.521338,64,185,212,255,APOBEC3H;164668;apolipoprotein B mRNA editing enzyme catalytic subunit 3H
0.587769,0.209194,0.631282,64,185,212,255,APOC1;341;apolipoprotein C1
0.494195,0.274281,0.721749,64,185,212,255,APOC2;344;apolipoprotein C2
0.531665,0.232701,0.676183,64,185,212,255,APOC3;345;apolipoprotein C3
0.856804,0.309447,0.779239,64,185,212,255,APOC4;346;apolipoprotein C4
0.630728,0.410456,0.5392,64,185,212,255,APOD;347;apolipoprotein D
0.543511,0.434507,0.588734,64,185,212,255,APOE;348;apolipoprotein E
0.68374,0.210403,0.762802,64,185,212,255,APOF;319;apolipoprotein F
0.453073,0.392489,0.631518,64,185,212,255,APOH;350;apolipoprotein H
0.461404,0.197928,0.511474,64,185,212,255,APOL1;8542;apolipoprotein L1
0.631113,0.512414,0.593995,64,185,212,255,APOL2;23780;apolipoprotein L2
0.179049,0.333359,0.58028,64,185,212,255,APOL4;80832;apolipoprotein L4
0.290625,0.481404,0.676259,64,185,212,255,APOL5;80831;apolipoprotein L5
0.280644,0.497275,0.572578,64,185,212,255,APOL6;80830;apolipoprotein L6
0.227062,0.476794,0.593395,64,185,212,255,APOLD1;81575;apolipoprotein L domain containing 1
0.750636,0.253304,0.55104,64,185,212,255,APOM;55937;apolipoprotein M
0.901747,0.544217,0.530224,64,185,212,255,APOO;79135;apolipoprotein O
0.736017,0.528225,0.554237,64,185,212,255,APOOL;139322;apolipoprotein O like
0.729742,0.807283,0.34769,64,185,212,255,APOPT1;84334;apoptogenic 1 - mitochondrial
0.503753,0.564569,0.488608,64,185,212,255,APP;351;amyloid beta precursor protein
0.54404,0.433137,0.469569,64,185,212,255,APPBP2;10513;amyloid beta precursor protein binding protein 2
0.467287,0.513334,0.515274,64,185,212,255,APPL1;26060;adaptor protein - phosphotyrosine interacting with PH domain and leucine zipper 1
0.395857,0.508491,0.553259,64,185,212,255,APPL2;55198;adaptor protein - phosphotyrosine interacting with PH domain and leucine zipper 2
0.638393,0.571495,0.529353,64,185,212,255,APRT;353;adenine phosphoribosyltransferase
0.422612,0.49226,0.391581,64,185,212,255,APTX;54840;aprataxin
0.352306,0.496611,0.516204,64,185,212,255,AQP1;358;aquaporin 1 (Colton blood group)
0.267478,0.148433,0.56208,64,185,212,255,AQP11;282679;aquaporin 11
0.621863,0.501133,0.959358,64,185,212,255,AQP2;359;aquaporin 2
0.565324,0.691348,0.777586,64,185,212,255,AQP3;360;aquaporin 3 (Gill blood group)
0.486932,0.687044,0.65071,64,185,212,255,AQP4;361;aquaporin 4
0.345376,0.542944,0.687994,64,185,212,255,AQP5;362;aquaporin 5
0.716004,0.693085,0.81001,64,185,212,255,AQP9;366;aquaporin 9
0.543982,0.531007,0.329845,64,185,212,255,AQR;9716;aquarius intron-binding spliceosomal factor
0.468626,0.459678,0.46453,64,185,212,255,AR;367;androgen receptor
0.519048,0.497349,0.510177,64,185,212,255,ARAF;369;A-Raf proto-oncogene - serine/threonine kinase
0.463661,0.568389,0.601951,64,185,212,255,ARAP1;116985;ArfGAP with RhoGAP domain - ankyrin repeat and PH domain 1
0.24685,0.675106,0.831651,64,185,212,255,ARAP2;116984;ArfGAP with RhoGAP domain - ankyrin repeat and PH domain 2
0.311497,0.631423,0.574649,64,185,212,255,ARAP3;64411;ArfGAP with RhoGAP domain - ankyrin repeat and PH domain 3
0.397676,0.703381,0.628044,64,185,212,255,ARC;23237;activity regulated cytoskeleton associated protein
0.645584,0.544182,0.474648,64,185,212,255,ARCN1;372;archain 1
0.392692,0.435332,0.623918,64,185,212,255,AREG;374;amphiregulin
0.441463,0.526299,0.65597,64,185,212,255,AREL1;9870;apoptosis resistant E3 ubiquitin protein ligase 1
0.550521,0.535684,0.554439,64,185,212,255,ARF1;375;ADP ribosylation factor 1
0.575108,0.648516,0.530246,64,185,212,255,ARF3;377;ADP ribosylation factor 3
0.608611,0.544996,0.523849,64,185,212,255,ARF4;378;ADP ribosylation factor 4
0.628562,0.532609,0.569462,64,185,212,255,ARF5;381;ADP ribosylation factor 5
0.565395,0.528191,0.51564,64,185,212,255,ARF6;382;ADP ribosylation factor 6
0.508323,0.505359,0.549265,64,185,212,255,ARFGAP1;55738;ADP ribosylation factor GTPase activating protein 1
0.548659,0.625987,0.569257,64,185,212,255,ARFGAP2;84364;ADP ribosylation factor GTPase activating protein 2
0.451551,0.559881,0.602687,64,185,212,255,ARFGAP3;26286;ADP ribosylation factor GTPase activating protein 3
0.635862,0.522852,0.564896,64,185,212,255,ARFGEF1;10565;ADP ribosylation factor guanine nucleotide exchange factor 1
0.564342,0.538452,0.613057,64,185,212,255,ARFGEF2;10564;ADP ribosylation factor guanine nucleotide exchange factor 2
0.627872,0.623053,0.597106,64,185,212,255,ARFGEF3;57221;ARFGEF family member 3
0.594121,0.596467,0.49499,64,185,212,255,ARFIP1;27236;ADP ribosylation factor interacting protein 1
0.453825,0.600367,0.556496,64,185,212,255,ARFIP2;23647;ADP ribosylation factor interacting protein 2
0.328042,0.479135,0.809466,64,185,212,255,ARFRP1;10139;ADP ribosylation factor related protein 1
0.574644,0.391192,0.439735,64,185,212,255,ARG1;383;arginase 1
0.725608,0.25822,0.531174,64,185,212,255,ARG2;384;arginase 2
0.544697,0.588021,0.381768,64,185,212,255,ARGLU1;55082;arginine and glutamate rich 1
0.502148,0.529339,0.547533,64,185,212,255,ARHGAP1;392;Rho GTPase activating protein 1
0.393873,0.669631,0.580204,64,185,212,255,ARHGAP10;79658;Rho GTPase activating protein 10
0.457271,0.662917,0.440892,64,185,212,255,ARHGAP11A;9824;Rho GTPase activating protein 11A
0.45598,0.316813,0.409157,64,185,212,255,ARHGAP12;94134;Rho GTPase activating protein 12
0.323999,0.543155,0.617018,64,185,212,255,ARHGAP15;55843;Rho GTPase activating protein 15
0.515564,0.616501,0.55353,64,185,212,255,ARHGAP17;55114;Rho GTPase activating protein 17
0.554092,0.758696,0.320083,64,185,212,255,ARHGAP18;93663;Rho GTPase activating protein 18
0.504002,0.649449,0.427905,64,185,212,255,ARHGAP19;84986;Rho GTPase activating protein 19
0.212889,0.634732,0.336434,64,185,212,255,ARHGAP20;57569;Rho GTPase activating protein 20
0.456485,0.606887,0.526686,64,185,212,255,ARHGAP21;57584;Rho GTPase activating protein 21
0.447722,0.564738,0.388468,64,185,212,255,ARHGAP22;58504;Rho GTPase activating protein 22
0.446132,0.724894,0.358236,64,185,212,255,ARHGAP23;57636;Rho GTPase activating protein 23
0.368712,0.745628,0.577275,64,185,212,255,ARHGAP24;83478;Rho GTPase activating protein 24
0.647237,0.523401,0.408484,64,185,212,255,ARHGAP25;9938;Rho GTPase activating protein 25
0.445325,0.685844,0.594109,64,185,212,255,ARHGAP26;23092;Rho GTPase activating protein 26
0.507657,0.766728,0.699754,64,185,212,255,ARHGAP28;79822;Rho GTPase activating protein 28
0.43859,0.650488,0.565929,64,185,212,255,ARHGAP29;9411;Rho GTPase activating protein 29
0.954663,0.58642,0.396609,64,185,212,255,ARHGAP30;257106;Rho GTPase activating protein 30
0.299178,0.79787,0.625222,64,185,212,255,ARHGAP31;57514;Rho GTPase activating protein 31
0.428421,0.510153,0.552293,64,185,212,255,ARHGAP32;9743;Rho GTPase activating protein 32
0.24044,0.665986,0.610253,64,185,212,255,ARHGAP33;115703;Rho GTPase activating protein 33
0.326871,0.565073,0.560587,64,185,212,255,ARHGAP35;2909;Rho GTPase activating protein 35
0.728828,0.442625,0.537899,64,185,212,255,ARHGAP36;158763;Rho GTPase activating protein 36
0.715239,0.597298,0.486774,64,185,212,255,ARHGAP39;80728;Rho GTPase activating protein 39
0.32984,0.675177,0.498699,64,185,212,255,ARHGAP4;393;Rho GTPase activating protein 4
0.291865,0.735162,0.636078,64,185,212,255,ARHGAP42;143872;Rho GTPase activating protein 42
0.401971,0.663709,0.502057,64,185,212,255,ARHGAP44;9912;Rho GTPase activating protein 44
0.376854,0.745607,0.570728,64,185,212,255,ARHGAP45;23526;Rho GTPase activating protein 45
0.452582,0.553963,0.643341,64,185,212,255,ARHGAP5;394;Rho GTPase activating protein 5
0.13334,0.690029,0.652212,64,185,212,255,ARHGAP6;395;Rho GTPase activating protein 6
0.620572,0.690687,0.619715,64,185,212,255,ARHGAP8;23779;Rho GTPase activating protein 8
0.263795,0.464279,0.527181,64,185,212,255,ARHGAP9;64333;Rho GTPase activating protein 9
0.53896,0.553904,0.520893,64,185,212,255,ARHGDIA;396;Rho GDP dissociation inhibitor alpha
0.381707,0.577263,0.522387,64,185,212,255,ARHGDIB;397;Rho GDP dissociation inhibitor beta
0.459602,0.703038,0.617187,64,185,212,255,ARHGDIG;398;Rho GDP dissociation inhibitor gamma
0.505446,0.584575,0.538716,64,185,212,255,ARHGEF1;9138;Rho guanine nucleotide exchange factor 1
0.541696,0.379203,0.451305,64,185,212,255,ARHGEF10;9639;Rho guanine nucleotide exchange factor 10
0.214053,0.41831,0.681223,64,185,212,255,ARHGEF10L;55160;Rho guanine nucleotide exchange factor 10 like
0.437815,0.556839,0.611783,64,185,212,255,ARHGEF11;9826;Rho guanine nucleotide exchange factor 11
0.512468,0.582036,0.603643,64,185,212,255,ARHGEF12;23365;Rho guanine nucleotide exchange factor 12
0.333508,0.644083,0.46848,64,185,212,255,ARHGEF15;22899;Rho guanine nucleotide exchange factor 15
0.439607,0.668393,0.487265,64,185,212,255,ARHGEF16;27237;Rho guanine nucleotide exchange factor 16
0.373774,0.680338,0.460676,64,185,212,255,ARHGEF17;9828;Rho guanine nucleotide exchange factor 17
0.405077,0.719654,0.475209,64,185,212,255,ARHGEF18;23370;Rho/Rac guanine nucleotide exchange factor 18
0.335148,0.733498,0.659915,64,185,212,255,ARHGEF19;128272;Rho guanine nucleotide exchange factor 19
0.476464,0.559338,0.456303,64,185,212,255,ARHGEF2;9181;Rho/Rac guanine nucleotide exchange factor 2
0.353669,0.565921,0.73602,64,185,212,255,ARHGEF25;115557;Rho guanine nucleotide exchange factor 25
0.74864,0.562987,0.483708,64,185,212,255,ARHGEF26;26084;Rho guanine nucleotide exchange factor 26
0.438599,0.689654,0.577455,64,185,212,255,ARHGEF28;64283;Rho guanine nucleotide exchange factor 28
0.423832,0.664361,0.519008,64,185,212,255,ARHGEF3;50650;Rho guanine nucleotide exchange factor 3
0.733512,0.882339,0.404189,64,185,212,255,ARHGEF33;100271715;Rho guanine nucleotide exchange factor 33
0.621694,0.775346,0.415468,64,185,212,255,ARHGEF35;445328;Rho guanine nucleotide exchange factor 35
0.822595,0.868776,0.441636,64,185,212,255,ARHGEF37;389337;Rho guanine nucleotide exchange factor 37
0.401566,0.874193,0.281905,64,185,212,255,ARHGEF38;54848;Rho guanine nucleotide exchange factor 38
