0.185907,0.759771,0.565848,64,185,212,255,EOMES;8320;eomesodermin
0.458449,0.451977,0.444923,64,185,212,255,EP300;2033;E1A binding protein p300
0.448765,0.471244,0.343435,64,185,212,255,EP400;57634;E1A binding protein p400
0.470183,0.477463,0.42437,64,185,212,255,EPAS1;2034;endothelial PAS domain protein 1
0.564354,0.537853,0.517514,64,185,212,255,EPB41;2035;erythrocyte membrane protein band 4.1
0.501651,0.547049,0.532725,64,185,212,255,EPB41L1;2036;erythrocyte membrane protein band 4.1 like 1
0.488197,0.564804,0.49225,64,185,212,255,EPB41L2;2037;erythrocyte membrane protein band 4.1 like 2
0.503929,0.509681,0.471141,64,185,212,255,EPB41L3;23136;erythrocyte membrane protein band 4.1 like 3
0.295781,0.70477,0.384029,64,185,212,255,EPB41L4A;64097;erythrocyte membrane protein band 4.1 like 4A
0.614168,0.560825,0.318964,64,185,212,255,EPB41L4B;54566;erythrocyte membrane protein band 4.1 like 4B
0.531949,0.495607,0.407438,64,185,212,255,EPB41L5;57669;erythrocyte membrane protein band 4.1 like 5
0.503898,0.5738,0.683057,64,185,212,255,EPB42;2038;erythrocyte membrane protein band 4.2
0.419111,0.485032,0.319422,64,185,212,255,EPC1;80314;enhancer of polycomb homolog 1
0.451549,0.486255,0.281945,64,185,212,255,EPC2;26122;enhancer of polycomb homolog 2
0.378345,0.576264,0.705572,64,185,212,255,EPCAM;4072;epithelial cell adhesion molecule
0.69979,0.52018,0.444285,64,185,212,255,EPDR1;54749;ependymin related 1
0.342599,0.104797,0.51573,64,185,212,255,EPG5;57724;ectopic P-granules autophagy protein 5 homolog
0.587203,0.546975,0.548397,64,185,212,255,EPHA1;2041;EPH receptor A1
0.295877,0.331041,0.533612,64,185,212,255,EPHA10;284656;EPH receptor A10
0.517095,0.501422,0.584019,64,185,212,255,EPHA2;1969;EPH receptor A2
0.517401,0.442269,0.636709,64,185,212,255,EPHA3;2042;EPH receptor A3
0.536382,0.495045,0.623957,64,185,212,255,EPHA4;2043;EPH receptor A4
0.466609,0.414009,0.729342,64,185,212,255,EPHA5;2044;EPH receptor A5
0.655711,0.247886,0.765574,64,185,212,255,EPHA6;285220;EPH receptor A6
0.542652,0.427105,0.647269,64,185,212,255,EPHA7;2045;EPH receptor A7
0.50737,0.452194,0.666653,64,185,212,255,EPHA8;2046;EPH receptor A8
0.412357,0.459554,0.654934,64,185,212,255,EPHB1;2047;EPH receptor B1
0.440256,0.474337,0.59823,64,185,212,255,EPHB2;2048;EPH receptor B2
0.485726,0.583583,0.693365,64,185,212,255,EPHB3;2049;EPH receptor B3
0.544587,0.446705,0.656919,64,185,212,255,EPHB4;2050;EPH receptor B4
0.370267,0.484083,0.592421,64,185,212,255,EPHB6;2051;EPH receptor B6
0.661054,0.499008,0.629969,64,185,212,255,EPHX1;2052;epoxide hydrolase 1
0.751218,0.672374,0.33178,64,185,212,255,EPHX2;2053;epoxide hydrolase 2
0.713212,0.175518,0.773088,64,185,212,255,EPHX4;253152;epoxide hydrolase 4
0.429394,0.600239,0.457486,64,185,212,255,EPM2A;7957;EPM2A - laforin glucan phosphatase
0.379501,0.42016,0.539696,64,185,212,255,EPM2AIP1;9852;EPM2A interacting protein 1
0.5112,0.52745,0.573519,64,185,212,255,EPN1;29924;epsin 1
0.438732,0.600593,0.614977,64,185,212,255,EPN2;22905;epsin 2
0.45022,0.586214,0.573573,64,185,212,255,EPN3;55040;epsin 3
0.445651,0.286488,0.733008,64,185,212,255,EPO;2056;erythropoietin
0.539307,0.391243,0.351655,64,185,212,255,EPOP;100170841;elongin BC and polycomb repressive complex 2 associated protein
0.45302,0.425045,0.601575,64,185,212,255,EPOR;2057;erythropoietin receptor
0.777828,0.290338,0.566067,64,185,212,255,EPPIN;57119;epididymal peptidase inhibitor
0.564571,0.464253,0.453815,64,185,212,255,EPPK1;83481;epiplakin 1
0.555968,0.508943,0.482181,64,185,212,255,EPRS;2058;glutamyl-prolyl-tRNA synthetase
0.461099,0.535814,0.497014,64,185,212,255,EPS15;2060;epidermal growth factor receptor pathway substrate 15
0.505768,0.6146,0.526989,64,185,212,255,EPS15L1;58513;epidermal growth factor receptor pathway substrate 15 like 1
0.444237,0.518951,0.499803,64,185,212,255,EPS8;2059;epidermal growth factor receptor pathway substrate 8
0.328168,0.476587,0.572608,64,185,212,255,EPS8L1;54869;EPS8 like 1
0.439562,0.640364,0.548551,64,185,212,255,EPS8L2;64787;EPS8 like 2
0.269362,0.629192,0.630521,64,185,212,255,EPS8L3;79574;EPS8 like 3
0.429953,0.356836,0.569158,64,185,212,255,EPSTI1;94240;epithelial stromal interaction 1
0.439217,0.524441,0.766635,64,185,212,255,EPX;8288;eosinophil peroxidase
0.149178,0.462934,0.661866,64,185,212,255,EPYC;1833;epiphycan
0.637248,0.415434,0.479803,64,185,212,255,ERAL1;26284;Era like 12S mitochondrial rRNA chaperone 1
0.700536,0.430325,0.59489,64,185,212,255,ERAP1;51752;endoplasmic reticulum aminopeptidase 1
0.923172,0.314189,0.644468,64,185,212,255,ERAP2;64167;endoplasmic reticulum aminopeptidase 2
0.244054,0.431736,0.717573,64,185,212,255,ERAS;3266;ES cell expressed Ras
0.508393,0.491858,0.555183,64,185,212,255,ERBB2;2064;erb-b2 receptor tyrosine kinase 2
0.526422,0.467845,0.541342,64,185,212,255,ERBB3;2065;erb-b2 receptor tyrosine kinase 3
0.475058,0.481858,0.602221,64,185,212,255,ERBB4;2066;erb-b2 receptor tyrosine kinase 4
0.455362,0.50605,0.568548,64,185,212,255,ERBIN;55914;erbb2 interacting protein
0.525178,0.582041,0.484874,64,185,212,255,ERC1;23085;ELKS/RAB6-interacting/CAST family member 1
0.355719,0.631231,0.601765,64,185,212,255,ERC2;26059;ELKS/RAB6-interacting/CAST family member 2
0.554779,0.538705,0.320975,64,185,212,255,ERCC1;2067;ERCC excision repair 1 - endonuclease non-catalytic subunit
0.528756,0.503964,0.350572,64,185,212,255,ERCC2;2068;ERCC excision repair 2 - TFIIH core complex helicase subunit
0.497558,0.497836,0.366586,64,185,212,255,ERCC3;2071;ERCC excision repair 3 - TFIIH core complex helicase subunit
0.513333,0.523178,0.34144,64,185,212,255,ERCC4;2072;ERCC excision repair 4 - endonuclease catalytic subunit
0.468319,0.48572,0.297108,64,185,212,255,ERCC5;2073;ERCC excision repair 5 - endonuclease
0.522917,0.4379,0.361633,64,185,212,255,ERCC6;2074;ERCC excision repair 6 - chromatin remodeling factor
0.565477,0.529993,0.346484,64,185,212,255,ERCC6L;54821;ERCC excision repair 6 like - spindle assembly checkpoint helicase
0.405165,0.571137,0.120013,64,185,212,255,ERCC6L2;375748;ERCC excision repair 6 like 2
0.538721,0.41921,0.363464,64,185,212,255,ERCC8;1161;ERCC excision repair 8 - CSA ubiquitin ligase complex subunit
0.507354,0.543343,0.820322,64,185,212,255,EREG;2069;epiregulin
0.567007,0.402901,0.554201,64,185,212,255,ERF;2077;ETS2 repressor factor
0.855658,0.409486,0.570383,64,185,212,255,ERFE;151176;erythroferrone
0.521306,0.466639,0.421041,64,185,212,255,ERG;2078;ERG - ETS transcription factor
0.668616,0.539309,0.524645,64,185,212,255,ERGIC1;57222;endoplasmic reticulum-golgi intermediate compartment 1
0.755197,0.51777,0.644057,64,185,212,255,ERGIC2;51290;ERGIC and golgi 2
0.68325,0.511912,0.655549,64,185,212,255,ERGIC3;51614;ERGIC and golgi 3
0.539607,0.508233,0.383653,64,185,212,255,ERH;2079;enhancer of rudimentary homolog (Drosophila)
0.502541,0.619151,0.217444,64,185,212,255,ERI1;90459;exoribonuclease 1
0.693329,0.776147,0.583192,64,185,212,255,ERI2;112479;ERI1 exoribonuclease family member 2
0.52876,0.72886,0.394097,64,185,212,255,ERI3;79033;ERI1 exoribonuclease family member 3
0.549709,0.544165,0.121274,64,185,212,255,ERICH1;157697;glutamate rich 1
0.384775,0.558486,0.181262,64,185,212,255,ERICH2;285141;glutamate rich 2
0.834218,0.408024,0.320056,64,185,212,255,ERICH3;127254;glutamate rich 3
0.521163,0.569852,0.701745,64,185,212,255,ERICH5;203111;glutamate rich 5
0.330056,0.792425,0.263533,64,185,212,255,ERICH6;131831;glutamate rich 6
0.191382,0.259743,0.670815,64,185,212,255,ERICH6B;220081;glutamate rich 6B
0.656274,0.385892,0.588208,64,185,212,255,ERLEC1;27248;endoplasmic reticulum lectin 1
0.605041,0.527969,0.609489,64,185,212,255,ERLIN1;10613;ER lipid raft associated 1
0.574032,0.488222,0.569944,64,185,212,255,ERLIN2;11160;ER lipid raft associated 2
0.542351,0.666426,0.359312,64,185,212,255,ERMAP;114625;erythroblast membrane associated protein (Scianna blood group)
0.238337,0.644939,0.573263,64,185,212,255,ERMN;57471;ermin
0.641002,0.546905,0.676748,64,185,212,255,ERMP1;79956;endoplasmic reticulum metallopeptidase 1
0.546973,0.421579,0.571545,64,185,212,255,ERN1;2081;endoplasmic reticulum to nucleus signaling 1
0.849246,0.762107,0.694726,64,185,212,255,ERN2;10595;endoplasmic reticulum to nucleus signaling 2
0.607744,0.409131,0.566626,64,185,212,255,ERO1A;30001;endoplasmic reticulum oxidoreductase 1 alpha
0.653606,0.413074,0.637829,64,185,212,255,ERO1B;56605;endoplasmic reticulum oxidoreductase 1 beta
0.581621,0.324594,0.707439,64,185,212,255,ERP27;121506;endoplasmic reticulum protein 27
0.689675,0.473799,0.534376,64,185,212,255,ERP29;10961;endoplasmic reticulum protein 29
0.573917,0.469517,0.478785,64,185,212,255,ERP44;23071;endoplasmic reticulum protein 44
0.505348,0.522691,0.585889,64,185,212,255,ERRFI1;54206;ERBB receptor feedback inhibitor 1
0.488721,0.540277,0.168812,64,185,212,255,ESAM;90952;endothelial cell adhesion molecule
0.433449,0.460602,0.268334,64,185,212,255,ESCO1;114799;establishment of sister chromatid cohesion N-acetyltransferase 1
0.484141,0.464016,0.296439,64,185,212,255,ESCO2;157570;establishment of sister chromatid cohesion N-acetyltransferase 2
0.604118,0.607828,0.479739,64,185,212,255,ESD;2098;esterase D
0.494826,0.43605,0.358178,64,185,212,255,ESF1;51575;ESF1 nucleolar pre-rRNA processing protein homolog
0.357362,0.236065,0.807943,64,185,212,255,ESM1;11082;endothelial cell specific molecule 1
0.536451,0.450123,0.469723,64,185,212,255,ESPL1;9700;extra spindle pole bodies like 1 - separase
0.270157,0.845779,0.646685,64,185,212,255,ESPN;83715;espin
0.531854,0.484057,0.460094,64,185,212,255,ESR1;2099;estrogen receptor 1
0.51141,0.484589,0.438993,64,185,212,255,ESR2;2100;estrogen receptor 2
0.544656,0.418118,0.294064,64,185,212,255,ESRP1;54845;epithelial splicing regulatory protein 1
0.474111,0.398673,0.261518,64,185,212,255,ESRP2;80004;epithelial splicing regulatory protein 2
0.45519,0.473038,0.382518,64,185,212,255,ESRRA;2101;estrogen related receptor alpha
0.572132,0.50862,0.530001,64,185,212,255,ESRRB;2103;estrogen related receptor beta
0.381575,0.478014,0.440426,64,185,212,255,ESRRG;2104;estrogen related receptor gamma
0.787631,0.779129,0.613505,64,185,212,255,ESX1;80712;ESX homeobox 1
0.627364,0.520148,0.57957,64,185,212,255,ESYT1;23344;extended synaptotagmin 1
0.659221,0.566328,0.532299,64,185,212,255,ESYT2;57488;extended synaptotagmin 2
0.841826,0.665779,0.540683,64,185,212,255,ESYT3;83850;extended synaptotagmin 3
0.641857,0.474003,0.222536,64,185,212,255,ETAA1;54465;Ewing tumor associated antigen 1
0.606454,0.551185,0.444707,64,185,212,255,ETF1;2107;eukaryotic translation termination factor 1
0.634756,0.53385,0.489845,64,185,212,255,ETFA;2108;electron transfer flavoprotein alpha subunit
0.659458,0.567518,0.44842,64,185,212,255,ETFB;2109;electron transfer flavoprotein beta subunit
0.74752,0.426712,0.438309,64,185,212,255,ETFBKMT;254013;electron transfer flavoprotein beta subunit lysine methyltransferase
0.828944,0.522817,0.414654,64,185,212,255,ETFDH;2110;electron transfer flavoprotein dehydrogenase
0.779035,0.530496,0.419329,64,185,212,255,ETFRF1;144363;electron transfer flavoprotein regulatory factor 1
0.658399,0.411798,0.385968,64,185,212,255,ETHE1;23474;ETHE1 - persulfide dioxygenase
0.743118,0.50805,0.620053,64,185,212,255,ETNK1;55500;ethanolamine kinase 1
0.426717,0.752859,0.570353,64,185,212,255,ETNK2;55224;ethanolamine kinase 2
0.331305,0.821369,0.375512,64,185,212,255,ETNPPL;64850;ethanolamine-phosphate phospho-lyase
0.451669,0.460231,0.474581,64,185,212,255,ETS1;2113;ETS proto-oncogene 1 - transcription factor
0.479442,0.423142,0.38122,64,185,212,255,ETS2;2114;ETS proto-oncogene 2 - transcription factor
0.415815,0.399944,0.457687,64,185,212,255,ETV1;2115;ETS variant 1
0.167938,0.708761,0.258527,64,185,212,255,ETV2;2116;ETS variant 2
0.666243,0.373487,0.411369,64,185,212,255,ETV3;2117;ETS variant 3
0.390528,0.460009,0.351752,64,185,212,255,ETV4;2118;ETS variant 4
0.496087,0.347459,0.509802,64,185,212,255,ETV5;2119;ETS variant 5
0.472909,0.404302,0.483174,64,185,212,255,ETV6;2120;ETS variant 6
0.432259,0.27405,0.464087,64,185,212,255,ETV7;51513;ETS variant 7
0.392017,0.259366,0.558401,64,185,212,255,EVA1A;84141;eva-1 homolog A - regulator of programmed cell death
0.657575,0.465465,0.845492,64,185,212,255,EVA1B;55194;eva-1 homolog B
0.604919,0.493259,0.67343,64,185,212,255,EVA1C;59271;eva-1 homolog C
0.815119,0.653999,0.291111,64,185,212,255,EVC;2121;EvC ciliary complex subunit 1
0.601603,0.504351,0.578182,64,185,212,255,EVC2;132884;EvC ciliary complex subunit 2
0.448556,0.53297,0.719092,64,185,212,255,EVI2A;2123;ecotropic viral integration site 2A
0.472125,0.703825,0.490082,64,185,212,255,EVI5;7813;ecotropic viral integration site 5
0.649715,0.577944,0.625309,64,185,212,255,EVI5L;115704;ecotropic viral integration site 5 like
0.498942,0.599098,0.52072,64,185,212,255,EVL;51466;Enah/Vasp-like
0.523526,0.340313,0.510315,64,185,212,255,EVPL;2125;envoplakin
0.819079,0.281838,0.257751,64,185,212,255,EVX1;2128;even-skipped homeobox 1
0.510089,0.516435,0.44544,64,185,212,255,EWSR1;2130;EWS RNA binding protein 1
0.748223,0.910425,0.384926,64,185,212,255,EXD1;161829;exonuclease 3'-5' domain containing 1
0.672166,0.605857,0.483695,64,185,212,255,EXD2;55218;exonuclease 3'-5' domain containing 2
0.214906,0.326703,0.483929,64,185,212,255,EXD3;54932;exonuclease 3'-5' domain containing 3
0.44233,0.498228,0.390653,64,185,212,255,EXO1;9156;exonuclease 1
0.740404,0.442671,0.1278,64,185,212,255,EXO5;64789;exonuclease 5
0.501116,0.593086,0.514763,64,185,212,255,EXOC1;55763;exocyst complex component 1
0.595036,0.623288,0.549808,64,185,212,255,EXOC2;55770;exocyst complex component 2
0.541163,0.579465,0.532109,64,185,212,255,EXOC3;11336;exocyst complex component 3
0.700178,0.739093,0.562639,64,185,212,255,EXOC3L2;90332;exocyst complex component 3 like 2
0.530931,0.599236,0.530848,64,185,212,255,EXOC4;60412;exocyst complex component 4
0.488427,0.550533,0.504119,64,185,212,255,EXOC5;10640;exocyst complex component 5
0.567828,0.573973,0.591778,64,185,212,255,EXOC6;54536;exocyst complex component 6
0.57999,0.682028,0.611843,64,185,212,255,EXOC6B;23233;exocyst complex component 6B
0.520217,0.598358,0.518975,64,185,212,255,EXOC7;23265;exocyst complex component 7
0.508637,0.576934,0.554366,64,185,212,255,EXOC8;149371;exocyst complex component 8
0.688769,0.389235,0.613974,64,185,212,255,EXOG;9941;exo/endonuclease G
0.587178,0.527839,0.411198,64,185,212,255,EXOSC1;51013;exosome component 1
0.617814,0.499549,0.419624,64,185,212,255,EXOSC10;5394;exosome component 10
0.637989,0.498952,0.371578,64,185,212,255,EXOSC2;23404;exosome component 2
0.622194,0.536227,0.34509,64,185,212,255,EXOSC3;51010;exosome component 3
0.607257,0.512166,0.410649,64,185,212,255,EXOSC4;54512;exosome component 4
0.565364,0.490803,0.404278,64,185,212,255,EXOSC5;56915;exosome component 5
0.608031,0.489804,0.391649,64,185,212,255,EXOSC6;118460;exosome component 6
0.623691,0.518928,0.364753,64,185,212,255,EXOSC7;23016;exosome component 7
0.549555,0.50968,0.384451,64,185,212,255,EXOSC8;11340;exosome component 8
0.600046,0.546269,0.396806,64,185,212,255,EXOSC9;5393;exosome component 9
0.354939,0.521515,0.599962,64,185,212,255,EXPH5;23086;exophilin 5
0.61114,0.445116,0.702659,64,185,212,255,EXT1;2131;exostosin glycosyltransferase 1
0.539072,0.386111,0.5815,64,185,212,255,EXT2;2132;exostosin glycosyltransferase 2
0.225734,0.211871,0.550281,64,185,212,255,EXTL1;2134;exostosin like glycosyltransferase 1
0.698368,0.498754,0.78112,64,185,212,255,EXTL2;2135;exostosin like glycosyltransferase 2
0.559567,0.497713,0.703772,64,185,212,255,EXTL3;2137;exostosin like glycosyltransferase 3
0.497663,0.562132,0.354567,64,185,212,255,EYA1;2138;EYA transcriptional coactivator and phosphatase 1
0.578591,0.486669,0.470983,64,185,212,255,EYA2;2139;EYA transcriptional coactivator and phosphatase 2
0.600269,0.450468,0.394557,64,185,212,255,EYA3;2140;EYA transcriptional coactivator and phosphatase 3
0.669411,0.508097,0.408452,64,185,212,255,EYA4;2070;EYA transcriptional coactivator and phosphatase 4
0.585667,0.83218,0.752114,64,185,212,255,EYS;346007;eyes shut homolog (Drosophila)
0.516837,0.348974,0.306934,64,185,212,255,EZH1;2145;enhancer of zeste 1 polycomb repressive complex 2 subunit
0.510382,0.490502,0.447068,64,185,212,255,EZH2;2146;enhancer of zeste 2 polycomb repressive complex 2 subunit
0.519228,0.543351,0.524845,64,185,212,255,EZR;7430;ezrin
0.599516,0.335347,0.657177,64,185,212,255,F10;2159;coagulation factor X
0.455445,0.256909,0.599855,64,185,212,255,F11;2160;coagulation factor XI
0.464923,0.494414,0.678691,64,185,212,255,F11R;50848;F11 receptor
0.513601,0.373139,0.566902,64,185,212,255,F12;2161;coagulation factor XII
0.489147,0.31136,0.548198,64,185,212,255,F13A1;2162;coagulation factor XIII A chain
0.513184,0.076804,0.541325,64,185,212,255,F13B;2165;coagulation factor XIII B chain
0.531231,0.315905,0.616082,64,185,212,255,F2;2147;coagulation factor II - thrombin
0.505314,0.479109,0.668884,64,185,212,255,F2R;2149;coagulation factor II thrombin receptor
0.550686,0.440732,0.59564,64,185,212,255,F2RL1;2150;F2R like trypsin receptor 1
0.408604,0.386802,0.668783,64,185,212,255,F2RL2;2151;coagulation factor II thrombin receptor like 2
0.403233,0.182071,0.783711,64,185,212,255,F2RL3;9002;F2R like thrombin/trypsin receptor 3
0.686928,0.349546,0.604557,64,185,212,255,F3;2152;coagulation factor III - tissue factor
0.599509,0.334883,0.566132,64,185,212,255,F5;2153;coagulation factor V
0.579502,0.377299,0.580866,64,185,212,255,F7;2155;coagulation factor VII
0.571629,0.409147,0.659591,64,185,212,255,F8;2157;coagulation factor VIII
0.464316,0.726961,0.604266,64,185,212,255,F8A2;474383;coagulation factor VIII-associated 2
0.649397,0.415264,0.529593,64,185,212,255,F9;2158;coagulation factor IX
0.68098,0.48532,0.825754,64,185,212,255,FA2H;79152;fatty acid 2-hydroxylase
0.492988,0.256095,0.788539,64,185,212,255,FAAH;2166;fatty acid amide hydrolase
0.38109,0.896467,0.579402,64,185,212,255,FAAH2;158584;fatty acid amide hydrolase 2
0.560813,0.434488,0.416985,64,185,212,255,FAAP100;80233;Fanconi anemia core complex associated protein 100
0.584182,0.444766,0.298006,64,185,212,255,FAAP20;199990;Fanconi anemia core complex associated protein 20
0.594349,0.416004,0.297435,64,185,212,255,FAAP24;91442;Fanconi anemia core complex associated protein 24
0.33302,0.561343,0.670592,64,185,212,255,FABP1;2168;fatty acid binding protein 1
0.810857,0.441438,0.287555,64,185,212,255,FABP2;2169;fatty acid binding protein 2
0.402916,0.554246,0.59945,64,185,212,255,FABP3;2170;fatty acid binding protein 3
0.422753,0.395078,0.523281,64,185,212,255,FABP4;2167;fatty acid binding protein 4
0.60632,0.523225,0.474138,64,185,212,255,FABP5;2171;fatty acid binding protein 5
0.429098,0.4448,0.955764,64,185,212,255,FABP6;2172;fatty acid binding protein 6
0.568935,0.742942,0.52691,64,185,212,255,FABP7;2173;fatty acid binding protein 7
0.190213,0.554866,0.856412,64,185,212,255,FABP9;646480;fatty acid binding protein 9
0.447304,0.484456,0.526451,64,185,212,255,FADD;8772;Fas associated via death domain
0.716637,0.545047,0.643051,64,185,212,255,FADS1;3992;fatty acid desaturase 1
0.770655,0.502773,0.573386,64,185,212,255,FADS2;9415;fatty acid desaturase 2
0.669805,0.614121,0.614284,64,185,212,255,FADS3;3995;fatty acid desaturase 3
0.187148,0.307207,0.721395,64,185,212,255,FADS6;283985;fatty acid desaturase 6
0.535219,0.51025,0.474837,64,185,212,255,FAF1;11124;Fas associated factor 1
0.609766,0.503692,0.540707,64,185,212,255,FAF2;23197;Fas associated factor family member 2
0.444585,0.639771,0.596586,64,185,212,255,FAH;2184;fumarylacetoacetate hydrolase
0.692846,0.571384,0.527192,64,185,212,255,FAHD1;81889;fumarylacetoacetate hydrolase domain containing 1
0.763878,0.629513,0.457833,64,185,212,255,FAHD2A;51011;fumarylacetoacetate hydrolase domain containing 2A
0.931302,0.621084,0.42687,64,185,212,255,FAHD2B;151313;fumarylacetoacetate hydrolase domain containing 2B
0.2906,0.270554,0.555622,64,185,212,255,FAIM;55179;Fas apoptotic inhibitory molecule
0.435364,0.18951,0.545999,64,185,212,255,FAIM2;23017;Fas apoptotic inhibitory molecule 2
0.471986,0.264925,0.387463,64,185,212,255,FAM102A;399665;family with sequence similarity 102 member A
0.686049,0.611485,0.245029,64,185,212,255,FAM102B;284611;family with sequence similarity 102 member B
0.391942,0.505168,0.370386,64,185,212,255,FAM103A1;83640;family with sequence similarity 103 member A1
0.680691,0.74366,0.450736,64,185,212,255,FAM104A;84923;family with sequence similarity 104 member A
0.763048,0.856501,0.494367,64,185,212,255,FAM104B;90736;family with sequence similarity 104 member B
0.655203,0.765614,0.765707,64,185,212,255,FAM105A;54491;family with sequence similarity 105 member A
0.358537,0.529291,0.471392,64,185,212,255,FAM107A;11170;family with sequence similarity 107 member A
0.504115,0.710496,0.267277,64,185,212,255,FAM107B;83641;family with sequence similarity 107 member B
0.481467,0.756608,0.584255,64,185,212,255,FAM109A;144717;family with sequence similarity 109 member A
0.476361,0.700093,0.679354,64,185,212,255,FAM109B;150368;family with sequence similarity 109 member B
0.330839,0.570138,0.515272,64,185,212,255,FAM110A;83541;family with sequence similarity 110 member A
0.298895,0.369398,0.425175,64,185,212,255,FAM110B;90362;family with sequence similarity 110 member B
0.396258,0.720194,0.45072,64,185,212,255,FAM110C;642273;family with sequence similarity 110 member C
0.604743,0.336741,0.248606,64,185,212,255,FAM111A;63901;family with sequence similarity 111 member A
0.710686,0.663041,0.429012,64,185,212,255,FAM111B;374393;family with sequence similarity 111 member B
0.523312,0.681745,0.514991,64,185,212,255,FAM114A1;92689;family with sequence similarity 114 member A1
0.712014,0.556922,0.583278,64,185,212,255,FAM114A2;10827;family with sequence similarity 114 member A2
0.19799,0.652193,0.438977,64,185,212,255,FAM117A;81558;family with sequence similarity 117 member A
0.532921,0.625222,0.512949,64,185,212,255,FAM117B;150864;family with sequence similarity 117 member B
0.386303,0.650048,0.572201,64,185,212,255,FAM118A;55007;family with sequence similarity 118 member A
0.534759,0.537622,0.560629,64,185,212,255,FAM118B;79607;family with sequence similarity 118 member B
0.607452,0.469653,0.431673,64,185,212,255,FAM120A;23196;family with sequence similarity 120A
0.750649,0.858272,0.561746,64,185,212,255,FAM120AOS;158293;family with sequence similarity 120A opposite strand
0.513344,0.328771,0.467692,64,185,212,255,FAM120B;84498;family with sequence similarity 120B
0.529032,0.443062,0.26926,64,185,212,255,FAM120C;54954;family with sequence similarity 120C
0.408579,0.592604,0.400563,64,185,212,255,FAM122A;116224;family with sequence similarity 122A
0.578038,0.634791,0.385691,64,185,212,255,FAM122B;159090;family with sequence similarity 122B
0.178981,0.751564,0.627892,64,185,212,255,FAM122C;159091;family with sequence similarity 122C
0.326167,0.517524,0.394718,64,185,212,255,FAM124A;220108;family with sequence similarity 124 member A
0.306818,0.505194,0.485961,64,185,212,255,FAM124B;79843;family with sequence similarity 124 member B
0.579217,0.390904,0.687798,64,185,212,255,FAM126A;84668;family with sequence similarity 126 member A
0.311696,0.70822,0.517378,64,185,212,255,FAM126B;285172;family with sequence similarity 126 member B
0.647414,0.439131,0.611141,64,185,212,255,FAM127A;8933;family with sequence similarity 127 member A
0.263694,0.436011,0.493055,64,185,212,255,FAM127C;441518;family with sequence similarity 127 member C
0.512268,0.676656,0.279348,64,185,212,255,FAM129A;116496;family with sequence similarity 129 member A
0.524379,0.607564,0.495819,64,185,212,255,FAM129B;64855;family with sequence similarity 129 member B
0.631816,0.830883,0.644752,64,185,212,255,FAM131A;131408;family with sequence similarity 131 member A
0.67516,0.488534,0.529333,64,185,212,255,FAM131B;9715;family with sequence similarity 131 member B
0.287295,0.59492,0.502915,64,185,212,255,FAM131C;348487;family with sequence similarity 131 member C
0.23622,0.585419,0.383945,64,185,212,255,FAM133A;286499;family with sequence similarity 133 member A
0.594046,0.660224,0.274067,64,185,212,255,FAM133B;257415;family with sequence similarity 133 member B
0.710868,0.499362,0.581437,64,185,212,255,FAM134A;79137;family with sequence similarity 134 member A
0.537112,0.708857,0.761384,64,185,212,255,FAM134B;54463;family with sequence similarity 134 member B
0.615032,0.530685,0.645267,64,185,212,255,FAM134C;162427;family with sequence similarity 134 member C
0.41048,0.524663,0.119334,64,185,212,255,FAM135A;57579;family with sequence similarity 135 member A
0.152408,0.613654,0.442078,64,185,212,255,FAM135B;51059;family with sequence similarity 135 member B
0.663295,0.418895,0.468547,64,185,212,255,FAM136A;84908;family with sequence similarity 136 member A
0.711261,0.49789,0.30783,64,185,212,255,FAM13A;10144;family with sequence similarity 13 member A
0.468208,0.73999,0.419129,64,185,212,255,FAM13B;51306;family with sequence similarity 13 member B
0.344016,0.58536,0.391981,64,185,212,255,FAM13C;220965;family with sequence similarity 13 member C
0.899954,0.540826,0.232385,64,185,212,255,FAM149B1;317662;family with sequence similarity 149 member B1
0.25388,0.548772,0.828123,64,185,212,255,FAM150A;389658;family with sequence similarity 150 member A
0.190059,0.549766,0.801944,64,185,212,255,FAM150B;285016;family with sequence similarity 150 member B
0.403783,0.91175,0.476742,64,185,212,255,FAM151A;338094;family with sequence similarity 151 member A
0.10061,0.682275,0.411652,64,185,212,255,FAM151B;167555;family with sequence similarity 151 member B
0.624274,0.872559,0.650716,64,185,212,255,FAM153A;285596;family with sequence similarity 153 member A
0.574424,0.691119,0.585461,64,185,212,255,FAM153B;202134;family with sequence similarity 153 member B
0.273167,0.61762,0.337976,64,185,212,255,FAM156A;29057;family with sequence similarity 156 member A
0.632443,0.89103,0.440235,64,185,212,255,FAM160A1;729830;family with sequence similarity 160 member A1
0.591018,0.729617,0.656461,64,185,212,255,FAM160A2;84067;family with sequence similarity 160 member A2
0.682431,0.714933,0.507295,64,185,212,255,FAM160B1;57700;family with sequence similarity 160 member B1
0.680013,0.66712,0.313914,64,185,212,255,FAM160B2;64760;family with sequence similarity 160 member B2
0.406232,0.540952,0.443864,64,185,212,255,FAM161A;84140;family with sequence similarity 161 member A
0.42151,0.693604,0.726359,64,185,212,255,FAM161B;145483;family with sequence similarity 161 member B
0.678024,0.550708,0.530148,64,185,212,255,FAM162A;26355;family with sequence similarity 162 member A
0.262725,0.619904,0.573107,64,185,212,255,FAM163A;148753;family with sequence similarity 163 member A
0.204214,0.608685,0.829792,64,185,212,255,FAM163B;642968;family with sequence similarity 163 member B
